Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type6,Soil_Type10,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type17,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type35,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,eDist_to_Hydrology,human_presence,Total_Hillshade_mean,Horizontal_Distance_To_Roadways_Log,Hillshade_Noon_Elevation_ratio,Hillshade_9am_Elevation_ratio
3321,210,12,0,0,2689,211,251,174,543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0.0,3232,212.0,7.897296472595885,0.07555689343768814,0.06351595424443107
2861,99,19,270,139,1865,248,210,82,680,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,303.67910695337605,2545,180.0,7.531552381407289,0.07337526205450734,0.08665269042627533
3330,93,31,162,67,2174,250,177,0,743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,175.30829986055994,2917,142.33333333333334,7.684783943522785,0.05313719603722606,0.07505253677574301
2977,0,16,696,179,3030,195,209,150,878,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,718.6494277462413,3908,184.66666666666666,8.016647877057803,0.07018132975151108,0.06548018804566823
2850,97,23,240,128,1905,250,200,65,638,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,272.0,2543,171.66666666666666,7.552762084214147,0.07015082427218519,0.0876885303402315
2836,91,24,210,114,1932,248,194,61,618,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,238.94769302087852,2550,167.66666666666666,7.566828479208331,0.06838209376101516,0.08741628480789566
3289,240,19,0,0,2569,181,252,205,503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0.0,3072,212.66666666666666,7.851661177889265,0.07659574468085106,0.05501519756838906
3354,174,12,1087,115,2713,227,246,150,1900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1093.0663291859282,4613,207.66666666666666,7.906178840394815,0.07332339791356185,0.0676602086438152
2586,41,10,492,22,1355,221,219,132,1639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,492.4916242942615,2994,190.66666666666666,7.212294468500341,0.08465403942790878,0.08542713567839195
3127,186,13,182,6,2084,221,249,158,641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,182.0988742414406,2725,209.33333333333334,7.642524134232902,0.07960358056265984,0.07065217391304347
3256,93,26,95,16,2297,250,191,53,618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,96.33794683301072,2915,164.66666666666666,7.739794458408701,0.05864292293521646,0.07675775253300583
3368,174,7,990,166,2780,224,244,153,1529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1003.8207011214702,4309,207.0,7.930565854233965,0.07242505194419709,0.06648857227663996
3243,120,22,558,127,2631,251,215,81,2732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,572.2700411519023,5363,182.33333333333334,7.875499292445208,0.06627620221948212,0.07737361282367447
2736,145,12,67,6,2467,237,238,130,2215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67.26812023536856,4682,201.66666666666666,7.811163385025279,0.08695652173913043,0.0865911582024114
2656,348,18,42,9,2063,183,207,160,2440,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42.95346318982906,4503,183.33333333333334,7.6324011266014535,0.07790741437711705,0.06887467068121943
2634,15,14,351,26,1742,207,210,138,2012,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,351.961645637703,3754,185.0,7.463363045520021,0.07969639468690702,0.07855787476280834
3211,210,23,488,-21,2089,195,254,184,1008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,488.4516352721117,3097,211.0,7.644919344958857,0.07907845579078455,0.06070983810709838
3338,180,12,789,136,2925,224,247,154,1115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,800.6353726884668,4040,208.33333333333334,7.98139158158007,0.07397424378556454,0.06708595387840671
3177,180,13,306,61,2580,224,248,153,3123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,312.0208326378224,5703,208.33333333333334,7.855932199718614,0.07803650094398994,0.07048458149779736
2741,93,10,95,11,2493,236,225,120,2173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,95.63472172804185,4666,193.66666666666666,7.821643126239982,0.08205689277899343,0.08606856309263311
2837,110,19,242,118,1947,249,215,87,573,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,269.23595599399425,2520,183.66666666666666,7.5745584842024805,0.07575757575757576,0.08773784355179703
2669,346,18,42,11,2059,183,209,163,2514,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43.41658669218482,4573,185.0,7.630461261783627,0.07827715355805244,0.06853932584269663
2546,87,9,466,43,1050,233,226,125,1415,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,467.9797004144517,2465,194.66666666666666,6.957497370876951,0.08873184138201806,0.09148017275225756
2653,91,9,361,36,1789,235,226,122,2156,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,362.7905731961623,3945,194.33333333333334,7.489970898834801,0.08515448379804069,0.08854559155990957
2644,108,6,430,29,1739,231,233,136,2072,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,430.9767975193096,3811,200.0,7.461640392208575,0.08809073724007561,0.08733459357277883
3312,206,11,277,44,3174,213,250,171,607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,280.4728150819612,3781,211.33333333333334,8.063062911326792,0.07546030787805615,0.06429218231210383
3327,168,12,1106,145,2565,230,245,145,1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1115.4644772470344,4502,206.66666666666666,7.850103545175582,0.07361778846153846,0.06911057692307693
2794,119,24,124,75,2069,252,212,73,446,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,144.91721774861674,2515,179.0,7.635303886259415,0.07584973166368515,0.09016100178890876
3013,270,12,95,14,1848,189,244,194,1412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,96.0260381354974,3260,209.0,7.522400231387125,0.0809555408095554,0.06270736562707366
3131,270,1,488,67,1187,215,239,161,1099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,492.5779126189074,2286,205.0,7.080026499922591,0.07630906768837803,0.06864623243933589
3319,175,13,1104,145,2530,227,247,149,1974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1113.4814771696922,4504,207.66666666666666,7.836369760545124,0.07439759036144579,0.06837349397590362
2674,80,4,297,38,1813,225,232,142,2290,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,299.42110814035806,4103,199.66666666666666,7.503289630675082,0.08672897196261682,0.08411214953271028
2868,71,33,153,68,752,235,157,27,677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,167.4305826305338,1429,139.66666666666666,6.6240652277998935,0.05472289996514465,0.08191007319623562
3310,181,10,1150,194,2482,223,247,156,2098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1166.2486870303435,4580,208.66666666666666,7.817222785508166,0.0745998187858653,0.06735125339776503
3310,174,10,1090,194,2475,226,245,152,2155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1107.1296220407075,4630,207.66666666666666,7.814399633804487,0.07399577167019028,0.06825732407127756
2889,47,23,335,164,1897,221,184,86,618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,372.9892759852487,2515,163.66666666666666,7.5485559791698735,0.06366782006920416,0.07647058823529412
3093,177,19,277,20,2431,225,247,146,3378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,277.72108310317384,5809,206.0,7.796469243086058,0.07983193277310924,0.07272139625080802
2595,47,8,360,56,1320,223,223,135,1724,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,364.3295211755424,3044,193.66666666666666,7.186144304522325,0.08590138674884437,0.08590138674884437
2830,90,32,180,105,2055,249,173,28,457,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,208.38665984174708,2512,150.0,7.628517626575055,0.06110914871070293,0.08795478629459555
3417,86,46,342,186,2405,234,120,0,607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,389.30707674020005,3012,118.0,7.785720896534624,0.03510825043885313,0.0684610883557636
3244,145,8,258,44,3037,231,239,140,277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,261.72504656604804,3314,203.33333333333334,8.018954683155718,0.0736517719568567,0.0711864406779661
3219,127,9,603,103,2377,236,234,128,2642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,611.7336021504785,5019,199.33333333333334,7.774015077250727,0.07267080745341616,0.07329192546583851
3072,178,22,331,41,2423,224,246,143,3175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,333.52960888053104,5598,204.33333333333334,7.793174347189205,0.08005206638464042,0.07289293849658314
3044,156,22,391,63,1849,239,236,116,1482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,396.042926966257,3331,197.0,7.52294091807237,0.07750410509031198,0.07848932676518884
2934,51,28,360,209,1926,221,169,66,618,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,416.2703448481527,2544,152.0,7.563719668414366,0.0575809199318569,0.07529812606473595
3233,190,13,366,33,3192,219,250,161,418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,367.484693558793,3610,210.0,8.068716192714781,0.07730364873222016,0.06771799628942486
3304,173,17,541,102,2846,228,246,144,1018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,550.5315613114293,3864,206.0,7.954021087278037,0.07443267776096824,0.06898638426626323
3035,128,15,420,68,2563,244,229,110,2750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,425.46915281839176,5313,194.33333333333334,7.849323818040561,0.07542819499341238,0.08036890645586298
2829,192,13,674,99,2792,218,250,163,1871,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,681.231972238532,4663,210.33333333333334,7.934871565945177,0.08833922261484099,0.07703180212014134
2941,89,28,360,216,1944,248,183,44,612,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,419.82853642886164,2556,158.33333333333334,7.573017256052546,0.06220258327668253,0.08429639700883752
2827,91,34,180,102,2089,248,166,17,437,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,206.8912757948,2526,143.66666666666666,7.644919344958857,0.0586987270155587,0.0876944837340877
2822,162,18,631,92,2725,235,242,131,1936,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,637.6715455467651,4661,202.66666666666666,7.9105906122564775,0.085724406659582,0.0832447750619908
2679,104,9,295,-18,1824,236,229,124,2553,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,295.5486423585803,4377,196.33333333333334,7.509335266016592,0.08544776119402984,0.0880597014925373
2668,123,15,324,-21,1782,244,228,110,2498,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,324.6798423062325,4280,194.0,7.48605261786314,0.08542525290370925,0.09142000749344324
2866,92,32,240,141,2058,249,172,25,488,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,278.3540910423269,2546,148.66666666666666,7.629975707027789,0.05999302406696896,0.08685036623648414
2810,296,21,300,-36,2591,157,229,210,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,302.1522794883401,2766,198.66666666666666,7.860185057472165,0.08146567057986481,0.05585200996086802
3220,195,5,451,72,792,219,244,160,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,456.71106840101874,1291,207.66666666666666,6.675823221634848,0.07575287177895064,0.06799130704750078
3441,238,10,789,241,2140,201,249,185,1027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,824.986060488297,3167,211.66666666666666,7.669028288589683,0.07234166182452063,0.05839628123184195
2577,180,20,256,42,1431,223,248,148,2058,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,259.42243542145695,3489,206.33333333333334,7.266827347520591,0.09619860356865788,0.0865011636927851
3104,233,12,150,40,1503,200,251,186,1129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,155.24174696260025,2632,212.33333333333334,7.315883504509785,0.08083735909822866,0.0644122383252818
2918,216,12,1006,123,2582,207,252,179,1354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1013.4914898508029,3936,212.66666666666666,7.8567067930958405,0.08633093525179857,0.07091469681397738
2717,132,13,300,6,1987,241,233,120,2661,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,300.0599940011997,4648,198.0,7.59488438721652,0.08572479764532745,0.08866813833701251
3151,31,11,60,0,1736,217,216,133,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60.0,2013,188.66666666666666,7.459914766241105,0.06852791878172589,0.06884517766497462
2835,276,29,319,-24,2646,130,231,233,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,319.9015473548073,2828,198.0,7.881182202227102,0.08145275035260931,0.045839210155148094
3262,255,7,641,28,630,203,245,180,649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,641.6112530185237,1279,209.33333333333334,6.447305862541213,0.07508427827152926,0.06221268771069568
3332,307,2,750,130,778,213,237,163,1138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,761.1832893594026,1916,204.33333333333334,6.658011045870748,0.0711071107110711,0.0639063906390639
2920,194,12,642,76,2659,218,250,164,1786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,646.4827917276685,4445,210.66666666666666,7.886081401775745,0.08558712769599452,0.07463197535090722
2986,156,16,931,189,2605,236,240,129,1414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,949.9905262685518,4019,201.66666666666666,7.8655717576847906,0.08034817542684969,0.07900903916973552
2681,150,8,301,96,1829,230,240,142,2672,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,315.93828511277326,4501,204.0,7.512071245835466,0.0894854586129754,0.08575689783743475
2578,171,17,150,39,1275,230,245,141,1915,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,154.98709623707387,3190,205.33333333333334,7.151485463904735,0.09499806126405584,0.08918185343156262
3225,79,24,300,21,1981,243,189,62,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,300.7341018241862,2781,164.66666666666666,7.591861714889934,0.058586484810911346,0.07532548047117173
3007,98,15,458,262,1888,244,217,99,780,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,527.6438192568922,2668,186.66666666666666,7.543802867501509,0.07214095744680851,0.08111702127659574
3323,5,11,525,89,721,206,219,150,1653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,532.490375499877,2374,191.66666666666666,6.582025138892826,0.06588447653429604,0.06197352587244284
3413,191,11,779,207,1989,220,249,162,1200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,806.0334980632008,3189,210.33333333333334,7.595889917718538,0.07293497363796134,0.06444053895723492
2915,169,12,582,71,2619,229,245,145,1849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,586.3147618813636,4468,206.33333333333334,7.8709295967551425,0.08401920438957476,0.07853223593964334
2943,84,31,342,199,1996,246,172,32,661,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,395.6829538911172,2657,150.0,7.599401333415815,0.058423913043478264,0.08355978260869565
2889,105,28,277,148,2063,253,192,46,571,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,314.058911671043,2634,163.66666666666666,7.6324011266014535,0.06643598615916955,0.0875432525951557
2862,112,28,228,120,2109,254,198,51,511,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,257.65092664300664,2620,167.66666666666666,7.6544432264701125,0.06915822563744324,0.08871812783793225
3286,322,6,658,96,696,205,234,168,725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,664.9661645527538,1421,202.33333333333334,6.546785410760524,0.07118953452996654,0.062366899908731364
3375,269,12,840,118,1048,189,244,195,2190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,848.2476053606046,3238,209.33333333333334,6.955592608396297,0.07227488151658767,0.055983412322274884
2900,220,12,1082,234,2491,206,251,181,1436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1107.0140017181354,3927,212.66666666666666,7.820840879907344,0.08652188900379179,0.07100999655291279
2525,147,16,85,16,1057,239,237,123,1719,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86.49277426467485,2776,199.66666666666666,6.964135612418245,0.09382422802850356,0.0946159936658749
3338,172,2,603,43,924,220,239,156,1377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,604.5312233458252,2301,205.0,6.829793737512425,0.07157831686133573,0.0658879904162923
2837,106,20,638,208,2652,249,211,81,1874,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,671.0499236271471,4526,180.33333333333334,7.88344635413774,0.07434813248766738,0.08773784355179703
2751,129,16,457,117,2617,245,229,107,2079,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,471.73933480260047,4696,193.66666666666666,7.870165946469845,0.08321220930232558,0.08902616279069768
2541,185,15,60,2,1167,222,249,156,1921,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60.03332407921454,3088,209.0,7.0630481633881725,0.0979543666404406,0.08733280881195908
3335,200,6,589,40,966,218,245,163,1283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,590.356671851856,2249,208.66666666666666,6.874198495453294,0.07344124700239808,0.06534772182254196
2884,146,22,967,107,2437,244,230,102,1470,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,972.9018449977367,3907,192.0,7.798933310041217,0.07972270363951472,0.08457538994800694
2653,185,27,180,68,1776,214,247,149,2750,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,192.4162155328911,4526,203.33333333333334,7.482681828154651,0.09306706857573474,0.08063300678221552
2657,180,26,182,73,1729,219,246,143,2697,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,196.0943650388761,4426,202.66666666666666,7.455876687491824,0.09255079006772009,0.08239277652370203
2839,111,31,170,95,2167,254,189,36,524,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,194.74342094150447,2691,159.66666666666666,7.681560362559537,0.06654929577464788,0.08943661971830986
3323,75,46,153,123,2754,225,114,0,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,196.31097778779463,3154,113.0,7.9211727215870145,0.03429602888086643,0.06768953068592058
2774,127,14,469,145,2670,243,230,112,2038,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,490.90324912349075,4708,195.0,7.890208213109961,0.08288288288288288,0.08756756756756756
3195,11,20,150,20,1624,194,195,133,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,151.32745950421557,1955,174.0,7.393263094763838,0.06101376720901126,0.0607008760951189
2898,121,39,228,153,2122,251,176,13,618,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,274.57785781085846,2740,146.66666666666666,7.660585461703256,0.060710589858571924,0.08658157985512245
2882,133,39,216,137,2140,248,190,31,626,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,255.78311124857325,2766,156.33333333333334,7.669028288589683,0.06590357266736038,0.08602150537634409
3068,13,3,85,4,1906,216,233,154,1292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85.09406559801923,3198,201.0,7.553286605600419,0.07592049527533398,0.07038123167155426
3353,283,8,480,42,841,199,241,181,1657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,481.83399630993245,2498,207.0,6.7357800142423265,0.07185450208706022,0.05933214072748957
3401,197,13,666,201,2321,216,251,166,912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,695.670180473477,3233,211.0,7.7501841622578365,0.0737801293356849,0.06349206349206349
2942,151,27,376,191,1928,242,227,96,837,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,421.7309568907647,2765,188.33333333333334,7.564757012905729,0.07713217804960924,0.08222901800883452
2893,205,13,234,34,2371,212,252,172,2270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,236.4571842850202,4641,212.0,7.771488760117616,0.08707671043538355,0.07325501036627505
2875,145,11,361,33,2397,236,238,131,2067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,362.5051723768917,4464,201.66666666666666,7.7823903355874595,0.08275382475660639,0.08205841446453407
2876,127,27,819,98,2326,253,210,66,1595,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,824.842409190992,3921,176.33333333333334,7.752335163302292,0.072992700729927,0.08793882516510254
2868,129,28,212,123,2105,252,211,67,674,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,245.0979396078229,2779,176.66666666666666,7.652545692693921,0.07354478912513071,0.0878354827466016
2856,124,30,190,110,2135,254,202,53,646,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,219.5449840010015,2781,169.66666666666666,7.666690200080086,0.07070353517675884,0.08890444522226111
3348,8,8,516,19,750,211,223,150,2192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,516.349687711729,2942,194.66666666666666,6.621405651764134,0.06658704090773365,0.06300388175574799
2921,260,22,837,255,2290,162,246,219,1674,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,874.9822855349702,3964,209.0,7.736743682453495,0.08418891170431211,0.055441478439425054
2840,104,23,558,207,2462,251,204,68,1981,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,595.1579622251559,4443,174.33333333333334,7.809135398120538,0.07180570221752904,0.08834917282646955
2669,125,15,212,35,2352,244,228,108,2356,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,214.8697279748825,4708,193.33333333333334,7.763446388727362,0.0853932584269663,0.09138576779026217
2663,147,17,210,29,2324,240,236,119,2377,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,211.9929244102265,4701,198.33333333333334,7.751475318021456,0.08858858858858859,0.09009009009009009
2554,34,7,0,0,1273,219,225,142,2364,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,3637,195.33333333333334,7.149916836132109,0.08806262230919765,0.08571428571428572
3004,315,6,212,22,2735,204,235,170,685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,213.13845265460665,3420,203.0,7.914252278742441,0.07820299500831947,0.06788685524126456
