Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,eDist_to_Hydrology,human_presence,Total_Hillshade_mean,Elevation_Aspect_ratio,Horizontal_Distance_To_Roadways_Log,Hillshade_Noon_Aspect_ratio,Hillshade_Noon_Elevation_ratio,Hillshade_9am_Elevation_ratio
3040,22,7,390,52,1146,216,225,146,1868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393.45139471096047,3014,195.66666666666666,132.17391304347825,7.044905117129371,9.782608695652174,0.0739888194672805,0.07102926668858928
3239,40,20,228,2,2640,218,193,103,1368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.00877176108818,4008,171.33333333333334,79.0,7.878912912297133,4.7073170731707314,0.0595679012345679,0.06728395061728396
3122,27,19,247,22,2841,208,194,116,1095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247.97782158894776,3936,172.66666666666666,111.5,7.952263308657046,6.928571428571429,0.06211975664425232,0.06660262568043548
3184,300,15,466,60,3715,176,232,196,1399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,469.8467835369313,5114,201.33333333333334,10.578073089700997,8.22040309993373,0.770764119601329,0.0728414442700157,0.05525902668759811
3425,188,9,150,77,1074,221,247,159,1071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,168.60901518009052,2145,209.0,18.12169312169312,6.980075940561763,1.306878306878307,0.07209573847051956,0.0645067133683596
3177,101,13,256,22,1183,242,222,108,2241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.9435735720977,3424,190.66666666666666,31.147058823529413,7.076653815443951,2.176470588235294,0.06985525487728131,0.07614852108244179
3040,65,9,362,52,1124,229,222,126,1842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365.7157366042648,2966,192.33333333333334,46.06060606060606,7.025538314638521,3.3636363636363638,0.07300230187438343,0.07530417625780993
3230,29,16,270,10,2673,213,204,123,1290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270.1851217221259,3963,180.0,107.66666666666667,7.891330757661889,6.8,0.06313834726090993,0.06592386258124419
3009,82,32,182,48,2970,244,166,27,1142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,188.22327167489146,4112,145.66666666666666,36.25301204819277,7.9966538754626075,2.0,0.05514950166112957,0.08106312292358804
3368,147,21,218,73,872,243,232,108,1084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,229.8978033822855,1956,194.33333333333334,22.756756756756758,6.771935555839602,1.5675675675675675,0.06886316414366281,0.07212822796081923
3354,126,21,210,73,834,250,220,87,1090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,222.32633672149595,1924,185.66666666666666,26.409448818897637,6.727431724850855,1.7322834645669292,0.06557377049180328,0.07451564828614009
2996,98,11,255,31,1302,238,224,115,1968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,256.87740266516244,3270,192.33333333333334,30.262626262626263,7.172424577124845,2.2626262626262625,0.0747414080747414,0.07941274607941275
3566,21,3,309,73,1761,217,232,152,1468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,317.5059054568907,3229,200.33333333333334,162.0909090909091,7.474204806496124,10.545454545454545,0.06504065040650407,0.060835435940566306
3371,152,29,190,52,934,241,226,93,1110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,196.98730923589977,2044,186.66666666666666,22.03267973856209,6.840546529288687,1.477124183006536,0.06702253855278767,0.07147093712930012
3367,155,22,201,48,914,239,236,114,1112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,206.65188119153427,2026,196.33333333333334,21.583333333333332,6.818924065275521,1.5128205128205128,0.07007125890736342,0.07096199524940618
3324,133,22,153,43,808,248,224,93,1136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,158.927656498169,1944,188.33333333333334,24.80597014925373,6.695798917058491,1.671641791044776,0.06736842105263158,0.07458646616541353
3364,299,27,481,150,778,135,218,218,1142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,503.8462066940665,1920,190.33333333333334,11.213333333333333,6.658011045870748,0.7266666666666667,0.06478454680534919,0.04011887072808321
3242,311,17,661,24,3612,172,226,193,1279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,661.4355599754219,4891,197.0,10.39102564102564,8.19229373114764,0.7243589743589743,0.06968855997533148,0.05303731113166821
3572,6,6,277,79,1718,212,227,153,1452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,288.0451353520833,3170,197.33333333333334,510.2857142857143,7.449498005382849,32.42857142857143,0.06353204589980409,0.0593338930870417
3567,35,9,255,74,1691,219,220,136,1434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,265.5202440493003,3125,191.66666666666666,99.08333333333333,7.433666540166168,6.111111111111111,0.061659192825112105,0.06137892376681614
3566,11,10,216,73,1637,209,220,147,1398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,228.0021929719098,3035,192.0,297.1666666666667,7.401231264413015,18.333333333333332,0.06167647883375386,0.058592654892066165
3099,166,9,443,15,108,228,244,148,1511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,443.25387759161225,1619,206.66666666666666,18.55688622754491,4.6913478822291435,1.4610778443113772,0.07870967741935483,0.07354838709677419
3328,137,25,120,33,907,249,221,84,1180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,124.45481107614924,2087,184.66666666666666,24.115942028985508,6.811244378601294,1.6014492753623188,0.0663863021928507,0.07479723640732953
3473,195,5,693,195,1040,219,244,160,1173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,719.9124946825135,2213,207.66666666666666,17.71938775510204,6.947937068614969,1.2448979591836735,0.07023603914795624,0.06303972366148532
3187,2,12,424,35,1129,203,216,151,2430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.44212297326646,3559,190.0,1062.3333333333333,7.029972911706386,72.0,0.06775407779171895,0.0636762860727729
3225,47,13,408,17,2813,224,212,120,1061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408.35401308178666,3874,185.33333333333334,67.1875,7.942362237674335,4.416666666666667,0.0657160570365778,0.069435833849969
3218,319,18,474,0,3788,171,220,189,1458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474.0,5246,193.33333333333334,10.05625,8.239857411018601,0.6875,0.06834420627524075,0.05312208760484623
3345,190,7,0,0,1214,220,245,160,1230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0.0,2444,208.33333333333334,17.513089005235603,7.102499355774649,1.2827225130890052,0.07322175732217573,0.0657501494321578
3340,187,24,90,21,1041,215,249,154,1200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,92.41753080449618,2241,206.0,17.76595744680851,6.948897222313312,1.324468085106383,0.07452858425621071,0.06435199042202933
3313,143,19,90,18,916,243,233,110,1213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,91.78235124467012,2129,195.33333333333334,23.006944444444443,6.821107472256465,1.6180555555555556,0.07030778515389258,0.07332528666264333
3006,121,11,162,18,1134,239,231,121,1800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,162.9969324864735,2934,197.0,24.639344262295083,7.034387929915503,1.8934426229508197,0.07682075157964749,0.07948121050881277
3578,349,6,342,85,1758,209,230,159,1524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,352.40459701882435,3282,199.33333333333334,10.222857142857142,7.472500744737558,0.6571428571428571,0.06426376082704666,0.05839620005588153
3331,163,16,95,20,1008,234,243,134,1231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,97.082439194738,2239,203.66666666666666,20.3109756097561,6.9167150203536085,1.4817073170731707,0.07292917166866747,0.0702280912364946
3308,138,21,60,13,957,247,227,99,1239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61.39218191268331,2196,191.0,23.798561151079138,6.86484777797086,1.6330935251798562,0.06860078573587186,0.0746449078271381
3299,141,19,60,4,927,244,232,109,1248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60.13318551349163,2175,195.0,23.232394366197184,6.833031732786201,1.6338028169014085,0.0703030303030303,0.07393939393939394
3095,336,25,446,45,3503,155,196,175,1507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,448.26443088873333,5010,175.33333333333334,9.183976261127597,8.161660452056282,0.5816023738872403,0.06330749354005168,0.05006459948320414
3574,66,17,277,142,1616,234,204,96,1451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,311.27640450249356,3067,178.0,53.343283582089555,7.388327859577107,3.044776119402985,0.057062937062937066,0.06545454545454546
3202,3,5,524,47,1146,213,230,155,2527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526.10360196448,3673,199.33333333333334,800.5,7.044905117129371,57.5,0.07180768029971901,0.06650015610365283
3155,339,19,552,114,3702,176,209,170,1745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,563.6488268416781,5447,185.0,9.279411764705882,8.216898580913613,0.6147058823529412,0.06622306717363752,0.05576679340937896
3222,335,15,306,18,3960,184,218,173,1632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.52895458667524,5592,191.66666666666666,9.589285714285714,8.284251797621916,0.6488095238095238,0.06763884579584238,0.05708966801116972
3581,34,5,362,134,1734,219,228,146,1539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,386.00518131237567,3273,197.66666666666666,102.31428571428572,7.45876269238096,6.514285714285714,0.06365159128978225,0.06113902847571189
3309,149,16,42,15,1040,239,238,123,1293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44.598206241955516,2333,200.0,22.06,6.947937068614969,1.5866666666666667,0.07190332326283988,0.07220543806646526
3295,134,18,0,0,1008,246,229,104,1299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,2307,193.0,24.40740740740741,6.9167150203536085,1.6962962962962962,0.06947815533980582,0.07463592233009708
3199,19,9,474,27,1416,214,222,144,2264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474.768364573715,3680,193.33333333333334,159.95,7.256297239690681,11.1,0.069375,0.066875
3585,48,6,390,138,1749,223,227,140,1565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,413.6955402225168,3314,196.66666666666666,73.16326530612245,7.4673710669175595,4.63265306122449,0.06330172894590072,0.06218627997769102
3336,52,14,30,3,1252,226,210,114,1337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,30.14962686336267,2589,183.33333333333334,62.943396226415096,7.133295954896068,3.9622641509433962,0.06293077614623914,0.06772550194785736
3304,163,12,30,-1,1082,231,243,141,1321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30.01666203960727,2403,205.0,20.146341463414632,6.9874902470009905,1.4817073170731707,0.0735249621785174,0.06989409984871407
3402,353,21,402,170,924,179,198,154,1385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,436.46763912116097,2309,177.0,9.610169491525424,6.829793737512425,0.559322033898305,0.05818395533352924,0.0526006464883926
3200,325,15,67,2,1959,181,222,180,1725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.02984409947557,3684,194.33333333333334,9.815950920245399,7.580699752224563,0.6809815950920245,0.06935332708528585,0.05654482974070603
2985,47,9,30,6,3254,224,220,130,949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.59411708155671,4203,191.33333333333334,62.1875,8.08794755464267,4.583333333333333,0.07367716008037509,0.07501674480910918
3333,41,18,42,9,1253,219,199,108,1362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,42.95346318982906,2615,175.33333333333334,79.35714285714286,7.134093721192866,4.738095238095238,0.05968806238752249,0.0656868626274745
3409,345,27,366,164,942,158,188,162,1433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,401.0635859810761,2375,169.33333333333334,9.852601156069364,6.849066282633458,0.5433526011560693,0.05513196480938416,0.04633431085043988
3412,350,16,470,183,968,189,211,159,1397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,504.36990393955904,2365,186.33333333333334,9.720797720797721,6.876264611890766,0.6011396011396012,0.06182244359800762,0.055376501611485496
3234,341,19,255,60,1853,177,208,168,1931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,261.9637379485947,3784,184.33333333333334,9.456140350877194,7.5251007461258,0.6081871345029239,0.0642967542503864,0.05471406491499227
2988,348,9,30,5,3305,203,225,161,960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.4138126514911,4265,196.33333333333334,8.56160458452722,8.10349427838097,0.6446991404011462,0.07527601204416193,0.06791569086651054
3003,315,16,67,0,3408,176,226,189,1126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.0,4534,197.0,9.503164556962025,8.134174272137903,0.7151898734177216,0.07523302263648468,0.05858854860186418
3337,40,15,60,13,1256,220,207,118,1388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,61.39218191268331,2644,181.66666666666666,81.39024390243902,7.136483208590247,5.048780487804878,0.06201318154583583,0.0659077291791492
3322,85,12,67,0,1200,237,220,112,1381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,67.0,2581,189.66666666666666,38.627906976744185,7.0909098220799835,2.558139534883721,0.06620523623232019,0.07132109539572676
3422,3,16,433,183,983,196,207,146,1442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,470.0829713997307,2425,183.0,855.5,6.891625897052253,51.75,0.060473269062226116,0.05725971370143149
3187,337,22,488,80,3728,165,203,174,1583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,494.5139027368189,5311,180.66666666666666,9.428994082840237,8.22389538017882,0.6005917159763313,0.0636762860727729,0.05175658720200753
3598,20,15,342,61,1848,208,207,133,1673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,347.3974668877135,3521,182.66666666666666,171.33333333333334,7.522400231387125,9.857142857142858,0.057515976660183384,0.05779383161989442
3318,96,12,95,-5,1224,239,222,111,1411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,95.13148795220224,2635,190.66666666666666,34.20618556701031,7.110696122978827,2.288659793814433,0.06688761675203375,0.07200964145827056
3433,342,14,551,204,1044,189,217,166,1442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,587.5516998528725,2486,190.66666666666666,10.008746355685131,6.951772164398911,0.6326530612244898,0.06319161327897496,0.05503785672684915
3218,49,18,0,0,1822,225,197,100,1673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3495,174.0,64.36,7.508238774678663,3.94,0.061199130164647404,0.06989748369058714
3255,21,25,402,78,1731,195,179,111,2103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,409.4972527380373,3834,161.66666666666666,147.95454545454547,7.4570320891223805,8.136363636363637,0.05497542997542997,0.05988943488943489
2977,6,6,0,0,1182,212,227,153,1761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2943,197.33333333333334,425.2857142857143,7.075808863978387,32.42857142857143,0.07622565480188045,0.07118871725990597
3204,352,17,516,79,3805,188,208,156,1651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,522.0124519587631,5456,184.0,9.076487252124647,8.244334047856094,0.5892351274787535,0.06489859594383775,0.058658346333853355
3608,10,12,313,71,1864,206,215,145,1698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,320.95170976332247,3562,188.66666666666666,328.0,7.5310163320779155,19.545454545454547,0.05957328899972292,0.057079523413688
3606,14,14,306,69,1839,206,210,139,1682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,313.68296096536704,3521,185.0,240.4,7.517520850603031,14.0,0.05822012752980316,0.057111172719711674
3335,346,31,180,57,1055,145,174,157,1492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,188.80942773071476,2547,158.66666666666666,9.610951008645532,6.962243464266207,0.5014409221902018,0.052158273381294966,0.043465227817745804
3439,356,12,541,207,1063,200,218,155,1477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,579.2495144581478,2540,191.0,9.633053221288515,6.96979066990159,0.6106442577030813,0.06337209302325582,0.05813953488372093
3472,309,15,524,159,1154,179,230,191,1443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,547.592001402504,2597,200.0,11.2,7.051855622955894,0.7419354838709677,0.06622516556291391,0.051540454938093866
3464,312,13,525,136,1155,185,230,185,1478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,542.3292357968543,2633,200.0,11.06709265175719,7.052721049232323,0.7348242811501597,0.06637806637806638,0.05339105339105339
3254,4,23,553,73,1621,183,189,137,2278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,557.7974542788807,3899,169.66666666666666,650.8,7.3914152346753585,37.8,0.05806451612903226,0.05622119815668203
3230,97,6,666,61,1442,230,231,135,2466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,668.7877092172074,3908,198.66666666666666,32.95918367346939,7.274479558773871,2.357142857142857,0.07149489322191271,0.07118539151965336
2990,18,7,42,0,993,215,226,148,1592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.0,2585,196.33333333333334,157.3684210526316,6.901737206656574,11.894736842105264,0.0755600133734537,0.07188231360748913
3622,9,10,283,85,1801,209,221,149,1781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,295.4894245146516,3582,193.0,362.2,7.496652438168283,22.1,0.06099917195694176,0.057686999723985645
3608,122,11,242,71,1848,238,232,123,1719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,252.20031720836514,3567,197.66666666666666,29.333333333333332,7.522400231387125,1.886178861788618,0.06428373510667774,0.06594624549736769
3603,128,17,240,66,1824,246,227,104,1705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,248.90962215229848,3529,192.33333333333334,27.930232558139537,7.509335266016592,1.7596899224806202,0.06298557158712542,0.06825749167591565
3434,105,22,242,85,1506,250,207,74,1550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,256.49366463910957,3056,177.0,32.39622641509434,7.317876198626496,1.9528301886792452,0.06026200873362445,0.07278020378457059
3397,342,39,256,120,1095,114,153,160,1575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,282.72955275315667,2670,142.33333333333334,9.903790087463557,6.999422467507961,0.446064139941691,0.045026486168334316,0.033549146556798116
3453,338,13,553,118,1148,192,222,168,1519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,565.4493788129934,2667,194.0,10.185840707964601,7.046647277848756,0.6548672566371682,0.06427330631152287,0.055587724377533294
